5231,"Ventaalpormenordeproductosfarmacéuticos,cosméticos,deperfumería,instrumentalmédicoyodontológico y artículos ortopédicos",,,
5231.1,Venta al por menor de productos farmacéuticos y de herboristería,62510,5231p,52310p
"",,62590p,,
5231.2,"Venta al por menor de productos cosméticos, de tocador y de perfumería",62520,5231p,52310p
5231.3,Venta al por menor de instrumental médico y odontológico y artículos ortopédicos,62912p,5231p,52310p
"","(Incluyeventadevaporizadores,nebulizadores,masajeadores,termómetros,prótesis,muletas,plantillas, calzado ortopédico y otros artículos similares de uso personal o doméstico)",62913,,
523.2,"Venta al por menor de productos textiles, excepto prendas de vestir",,,
523.21,"Venta al por menor de hilados, tejidos y artículos de mercería",62241,5232p,52320p
"","(Incluye mercerías, sederías, comercios de venta de lanas y otros hilados, etc.)",62242p,,
523.22,Venta al por menor de confecciones para el hogar,62243,5232p,52320p
"","(Incluyelaventaalpormenordesábanas,toallas,mantelería, cortinasconfeccionadas, colchas,cubrecamas, etc.)",,,
523.29,Venta al por menor de artículos textiles n.c.p. excepto prendas de vestir,62321,5232p,52320p
"","(Incluye venta al por menor de tapices, alfombras,  etc.)",,,
523.3,"Ventaalpormenordeprendasyaccesorios devestir exceptocalzado, artículosde marroquinería,paraguas y similares",,,
523.31,"Venta al por menor de ropa interior, medias, prendas para dormir y para la playa",62212p,5232p,52320p
"","(Incluye corsetería,lencería, camisetas, medias -excepto ortopédicas-, pijamas, camisones y saltosde cama, salidas de baño, trajes de baño, etc.)",62213p,,
"",,62232,,
"",,62242p,,
523.32,"Venta al por menor de indumentaria de trabajo, uniformes y guardapolvos",62212p,5232p,52320p
"",,62213p,,
523.33,Venta al por menor de indumentaria para bebés y niños,62211,5232p,52320p
523.39,"Ventaalpormenordeprendasyaccesoriosdevestirn.c.p.-exceptocalzado-,artículosdemarroquinería, paraguas y similares",62212p,5232p,52320p
"",,62213p,,
"",,62214,,
"",,62215,,
"",,62216,,
"",,62222,,
"",,62233p,,
523.4,"Venta al por menor de calzado excepto el ortopédico, artículos de marroquinería, paraguas y similares",,,
523.41,Venta al por menor de artículos regionales y de talabartería,62253p,5232p,52320p
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
"","(Incluye venta de artículos de  talabartería y regionales de cuero, plata, alpaca y similares, etc.)",62259p,,52399p
523.42,Venta al por menor de calzado excepto el ortopédico,62231,5232p,52320p
"",(Incluye almacenes de suelas),62253p,,
"",,62251,,
523.49,"Venta al por menor de artículos de marroquinería, paraguas y similares n.c.p.",62221p,5232p,52320p
"",,62252p,,52399p
"",,62259p,,
523.5,"Ventaalpormenordemuebles,artículosdemimbre ycorcho,colchonesysomieres,artículosdeiluminación y artefactos para el hogar",,,
523.51,"Venta al por menor de muebles excepto para la oficina, la industria, el comercio y los servicios; artículosde mimbre y corcho",62322p,5233p,52330p
"",,62324p,,
"",,62329p,,
523.52,Venta al por menor de colchones y somieres,62323,5233p,52330p
523.53,Venta al por menor de artículos de iluminación,62391,5233p,52330p
523.54,Venta al por menor de artículos de bazar y menaje,62310,5233p,52330p
"",,62395p,,
523.55,"Venta al por menor de artefactos  para el hogar, eléctricos, a gas, a kerosene u otros combustibles",62392,5233p,52330p
"","(Incluye electrodomésticos, cocinas, estufas, hornos, etc. No incluye equipos de sonido, televisión yvideo)",62394,,
523.56,"Venta al por menor de instrumentos musicales, equipos de sonido, casetes de audio y video, discos deaudio y video",62393,5233p,52330p
"",,62396p,,
"",,62397,,
523.59,Venta al por menor de artículos para el hogar n.c.p.,62329p,5233p,52330 p
"",,62395p,,52399p
523.6,"Venta al por menor de materiales de construcción, artículos de ferretería, pinturas, cristales y espejos,y artículos para la decoración",,,
523.61,Venta al por menor de aberturas,62621p,5234p,52340p
"","(Incluyepuertas,ventanas,cortinasdeenrollardePVC,madera,aluminio,puertascorredizas,frentes de placards, etc.)",,,
523.62,Venta al por menor de maderas y artículos de madera  y corcho excepto muebles,62621p,5234p,52340 p
523.63,Venta al por menor de artículos de ferretería,62611,5234p,52340p
523.64,Venta al por menor de pinturas y productos conexos,62612,5234p,52340p
523.65,Venta al por menor de artículos para plomería e instalación de gas,62621p,5234p,52340 p
"",,62622p,,
523.66,"Venta al por menor de cristales, espejos, mamparas y cerramientos",62623,5234p,52340p
523.67,"Ventaalpormenordepapelesparapared,revestimientosparapisosyartículossimilaresparaladecoración",62624,5234p,52395
523.69,Venta al por menor de materiales de construcción n.c.p.,62622p,5234p,52340 p
"",,62621p,,
523.7,"Venta al por menor de artículos de óptica, fotografía, relojería, joyería y fantasía",,,
523.71,Venta al por menor de artículos de óptica y fotografía,62911,5239p,52394p
523.72,"Venta al por menor de artículos de relojería, joyería y fantasía",62921,5239p,52394 p
"",,62922,,
523.8,"Ventaalpormenordelibros,revistas,diarios,papel,cartón,materialesdeembalajeyartículosdelibrería",,,
523.81,Venta al por menor de libros y publicaciones,62396p,5239p,52396 p
"",,62411p,,52527p
523.82,Venta al por menor de diarios y revistas,62420,5239p,52396 p
"",,,,52527p
523.83,"Venta al por menor de papel, cartón, materiales de embalaje y artículos de librería",62412p,5239p,52396 p
"",,,,52527p
5239,Venta al por menor en comercios especializados n.c.p.,,,
5239.1,"Venta al por menor de flores, plantas, semillas, abonos, fertilizantes y otros productos de vivero",62942,5239p,52391 p
"",(Incluye flores y plantas naturales y artificiales),62960,,52521p
5239.2,Venta al por menor de materiales y productos de limpieza,62994,5239p,52392
"",,,,52526p
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
5239.3,Venta al por menor de juguetes y artículos de cotillón,62970,5239p,52393 p
5239.4,Venta al por menor de artículos de deportes y esparcimiento,62720p,5239p,52393 p
"","(Incluye equipo e indumentaria deportiva, armas y cuchillería, etc.)",62993,,
"",,62233p,,
"",,62992,,
5239.5,Venta al por menor de máquinas y equipos para oficina y sus componentes y repuestos,62412p,5239p,52397
"",,62912p,,
"",,62999p,,
5239.6,"Venta al por menor de fuel oil, gas en garrafas, carbón y leña",62931p,5239p,52398
"",(No incluye las estaciones de servicios -subclase 5050.0-),62932,,
"",,62991,,
5239.7,Venta al por menor de productos veterinarios y animales domésticos,62941,5239p,52310 p
"",,,,52391 p
"",,,,52399 p
5239.9,"Venta al por menor de artículos de colección, obras de arte, y artículos nuevos n.c.p.",62331,5239p,52399 p
"","(Incluyelaventarealizadaencasasderegalos,deartesaníasyartículosregionales-exceptoartículos de talabartería-; pelucas, de artículos religiosos, de monedas y sellos, cuadros,obras dearte, etc.)",62332p,,52528
"",,62590p,,
"",,62221p,,
"",,62999p,,
524,Venta al por menor de artículos usados excluidos automotores y motocicletas,,,
524.1,Venta al por menor de muebles usados,,,
524.10,Venta al por menor de muebles usados,62325,5240p,52400 p
524.2,"Venta al por menor de libros, revistas y similares usados",,,
524.20,"Venta al por menor de libros, revistas y similares usados",62396p,5240p,52400 p
524.9,Venta al por menor de artículos usados n.c.p.,,,
524.91,Venta al por menor de antigüedades,62332p,5240p,52400 p
"",(Incluye venta de antigüedades en remates),,,
524.99,Venta al por menor de artículos usados n.c.p. excluidos automotores y motocicletas,62260,5240p,52400 p
"",,62396p,,
"",,62999p,,
525,Venta al por menor no realizada en establecimientos,,,
525.1,"Venta al por menor  por correo, televisión, internet y otros medios de comunicación",,,
525.10,"Venta al por menor por correo, televisión, internet y otros medios de comunicación",62999p,5251,52510
525.2,Venta al por menor en puestos móviles,,,
525.20,Venta al por menor en puestos móviles,62999p,5252,52590 p
5259,Venta al por menor no realizada en establecimientos  n.c.p.,,,
5259.0,Venta al por menor no realizada en establecimientos  n.c.p.,62999p,5259,52590 p
"","(Incluye venta mediante máquinas expendedoras, vendedores ambulantes y vendedores a domicilio)",,,
526,Reparación de efectos personales y enseres domésticos,,,
526.1,Reparación de calzado y artículos de marroquinería,,,
526.10,Reparación de calzado y artículos de marroquinería,95110,5260p,52600 p
526.2,Reparación de artículos eléctricos de uso doméstico,,,
526.20,Reparación de artículos eléctricos de uso doméstico,95121,5260p,52600 p
"",,95122,,
"",,95129p,,
526.9,Reparación de efectos personales y enseres domésticos n.c.p.,,,
526.90,Reparación de efectos personales y enseres domésticos n.c.p.,95129p,5260p,52600 p
"",(Incluye el duplicado de llaves y la reparación de cerraduras),95199,,
"",,95140,,
"",,95191,,
"",,95193,,
"",,95194,,
"",,95202,,
H,SERVICIOS DE HOTELERIA Y RESTAURANTES,6 p,H,H
55,SERVICIOS DE HOTELERIA Y RESTAURANTES,,55,55
551,"Servicios de alojamiento en hoteles, campamentos y otros tipos de hospedaje temporal",,,
551.1,Servicios de alojamiento en camping,,,
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
551.10,Servicios de alojamiento en camping,63240,5510p,55100 p
"",(Incluye refugios de montaña),,,
551.2,Servicios de alojamiento excepto en camping,,,
551.21,Servicios de alojamiento por hora,63230,5510p,55100 p
551.22,"Servicios de alojamiento en hoteles, pensiones y otras residencias de alojamiento temporal, excepto porhora",63211,5510p,55100 p
"","(Incluye hospedaje en estancias, residencias para estudiantes y alberguesjuveniles, apartamentosturísticos,  etc.)",63212,,
"",,63213,,
"",,63220,,
552,Servicios de expendio de comidas y bebidas,,,
552.1,"Serviciosdeexpendiodecomidasybebidasenrestaurantes,baresyotrosestablecimientosconservicio de mesa y/o en mostrador",,,
552.11,"Serviciosdeexpendiodecomidasybebidasenrestaurantes,baresyotrosestablecimientosconservicio de mesa y/o en mostrador excepto en heladerías",63110,5520p,55200 p
"","(Incluye locales de expendio de bebidas con servicio de mesa y/o de mostrador para consumo en ellugar, salones de té, servicios de comedores escolares, cantinas deportivas, fábricas, expendio depizza, empanadas, hamburguesas, productos lácteos excepto",63120p,,
"","helados, etc.)",63130,,
"",,63140,,
"",,63150p,,
"",,63160p,,
552.12,Servicios de expendio de helados,63150p,5520p,55200 p
552.2,Preparación y venta de comidas para llevar,,,
552.21,Provisión de comidas preparadas para empresas,71112p,5520p,55200 p
"","(Incluyeelserviciodecatering,elsuministrodecomidasparabanquetes,bodas,fiestasy otrascelebraciones, etc.)",71320p,,
552.29,Preparación y venta de comidas para llevar n.c.p.,62114p,5520p,55200 p
"","(Incluye casas de comidas, rotiserías y demás lugares que no poseen espaciopara elconsumo insitu)",63120p,,
"",,63160p,,
I,"SERVICIO DE TRANSPORTE, DE ALMACENAMIENTO Y DE COMUNICACIONES",7,I,I
60,SERVICIO DE TRANSPORTE TERRESTRE,,60,60
601,Servicio de transporte ferroviario,,,
601.1,Servicio de transporte ferroviario de cargas,,,
601.10,Servicio de transporte ferroviario de cargas,71111p,6010p,60100 p
"",,71112p,,
601.2,Servicio de transporte ferroviario de pasajeros,,,
601.21,Servicio de transporte ferroviario urbano y suburbano de pasajeros,71111p,6010p,60210 p
"",(Incluye el servicio de subterráneo y de premetro),,,
601.22,Servicio de transporte ferroviario interurbano de pasajeros,71111p,6010p,60210 p
602,Servicio de transporte automotor,,,
602.1,Servicio de transporte automotor de cargas,,,
602.11,Servicios de mudanza,71142,6023p,60230 p
"",(Incluye servicios de guardamuebles),,,
602.12,"Servicios de transporte de mercaderías a granel, incluido el transporte por camión cisterna",71141p,6023p,60230 p
602.13,Servicios de transporte de animales,71141p,6023p,60230 p
602.18,Servicio de transporte urbano de carga n.c.p.,71141p,6023p,60230 p
"",(Incluye el transporte realizado por fleteros y distribuidores dentro del égido urbano),,,
602.19,Transporte automotor de cargas n.c.p.,71141p,6023p,60230 p
"","(Incluyeserviciosdetransportedecargarefrigerada,transportepesadoydemercaderíaspeligrosas)",,,
602.2,Servicio de transporte automotor de pasajeros,,,
602.21,Servicio de transporte automotor urbano regular de pasajeros,71121p,6021p,60210 p
"",(Incluye los servicios de transporte regular de menos de 50 km.),,,
602.22,Servicio de transporte automotor  de pasajeros mediante taxis y remises; alquiler de autos con chofer,71121p,6022p,60220 p
"",,71131,,
602.23,Servicio de transporte escolar,71132p,6021p,60210 p
"",(Incluye servicios de transporte para colonias de vacaciones y clubes),,,
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
602.24,"Servicio de transporte automotor urbano de oferta libre de pasajeros -excepto mediante taxis y remises,alquiler de autos con chofer y transporte escolar-",71121p,6022p,60220 p
"","(Incluye servicios urbanos especiales comocharters, servicioscontratados, serviciospara ámbitoportuario o aeroportuario, servicio de hipódromos y espectáculos deportivos y culturales)",71132p,,
602.25,Servicio de transporte automotor interurbano de pasajeros,71121p,6021p,60230 p
"","(Incluyelosserviciosdetransporteregulardemásde50km.ylosllamadosserviciosdelargadistancia )",71132p,,
602.26,Servicio de transporte automotor de pasajeros para el turismo,71121p,6021p,60220 p
"",,71132p,,
602.29,Servicio de transporte automotor de pasajeros n.c.p.,71121p,6022p,60220 p
"",,71132p,,
603,Servicio de transporte por tuberías,,,
603.1,Servicio de transporte por oleoductos y poliductos,,,
603.10,Servicio de transporte por oleoductos y poliductos,71150p,6030p,60300 p
603.2,Servicio de transporte por gasoductos,,,
603.20,Servicio de transporte por gasoductos,71150p,6030p,60300 p
61,SERVICIO DE TRANSPORTE POR VIA ACUATICA,,61,61
611,Servicio de transporte marítimo,,,
611.1,Servicio de transporte marítimo de carga,,,
611.10,Servicio de transporte marítimo de carga,71210p,6110p,61100 p
611.2,Servicio de transporte marítimo de pasajeros,,,
611.20,Servicio de transporte marítimo de pasajeros,71210p,6110p,61100 p
612,Servicio de transporte fluvial,,,
612.1,Servicio de transporte fluvial de cargas,,,
612.10,Servicio de transporte fluvial de cargas,71220p,6120p,61200 p
612.2,Servicio de transporte fluvial de pasajeros,,,
612.20,Servicio de transporte fluvial de pasajeros,71220p,6120p,61200 p
62,SERVICIO DE TRANSPORTE AEREO,,62,62
62.1,Servicio de transporte aéreo de cargas,,,
62.10,Servicio de transporte aéreo de cargas,,,
62.100,Servicio de transporte aéreo de cargas,71310p,6210p,62100 p
"",,,6220p,62200p
62.2,Servicio de transporte aéreo de pasajeros,,,
62.20,Servicio de transporte aéreo de pasajeros,,,
62.200,Servicio de transporte aéreo de pasajeros,71310p,6210p,62100 p
"",,,6220p,62200p
63,SERVICIOS ANEXOS AL TRANSPORTE; SERVICIOS DE AGENCIAS DE VIAJE,,63,63
63.1,Servicios de manipulación de carga,,,
63.10,Servicios de manipulación de carga,,,
63.100,Servicios de manipulación de carga,71112p,6301,63010
"","(Incluye los servicios de carga y descarga de mercancías o equipajes de pasajeros, sin discriminarmedios de transporte, la estiba y desestiba, etc.)",71169p,,
"",,71231 p,,
"",,71320p,,
63.2,Servicios de almacenamiento y depósito,,,
63.20,Servicios de almacenamiento y depósito,,,
63.200,Servicios de almacenamiento y depósito,71921,6302,63020
"","(Incluyesilosdegranos,cámarasfrigoríficas,almacenesparamercancíasdiversas,inclusoproductos de zona franca, etc.)",71922,,
63.3,Servicios complementarios para el transporte,,,
63.31,Servicios complementarios para el transporte terrestre,,,
63.311,Servicios de explotación de infraestructura; peajes y otros derechos,71919p,6303p,63030 p
63.312,Servicios  prestados por playas de estacionamiento y garajes,71161,6303p,63030 p
63.319,Servicios complementarios para el transporte terrestre n.c.p.,71112p,6303p,63030 p
"","(Incluye servicios de mantenimiento de material ferroviario, terminales y estaciones)",71122,,
"",,71169p,,
63.32,Servicios complementarios para el transporte por agua,,,
63.321,Servicios de explotación de infraestructura; derechos de puerto,71239p,6303p,63030 p
63.322,Servicios de guarderías náuticas,71239p,6303p,63030 p
63.323,Servicios para la navegación,71239p,6303p,63030 p
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
"","(Incluye servicios de practicaje y pilotaje, atraque y salvamento)",,,
63.329,Servicios complementarios para el transporte por agua n.c.p.,71239p,6303p,63030 p
"",(Incluye explotación de servicios de terminales como puertos y muelles),,,
63.33,Servicios complementarios para el transporte aéreo,,,
63.331,"Servicios de hangares, estacionamiento y remolque de aeronaves",71320p,6303p,63030 p
63.332,Servicios para la aeronavegación,71320p,6303p,63030 p
"","(Incluye servicios de terminales como aeropuertos, actividades de control de tráfico aéreo, etc.)",,,
63.339,Servicios complementarios para el transporte aéreo n.c.p.,71320p,6303p,63030 p
"",(Incluye servicios de prevención y extinción de incendios),,,
63.4,Servicios de agencias de viaje y otras actividades complementarias de apoyo turístico,,,
63.41,Servicios mayoristas de agencias de viajes,,,
63.410,Servicios mayoristas de agencias de viajes,71911p,6304p,63040 p
63.42,Servicios minoristas de agencias de viajes,,,
63.420,Servicios minoristas de agencias de viajes,71911p,6304p,63040 p
63.43,Servicios complementarios de apoyo turístico,,,
63.430,Servicios complementarios de apoyo turístico,71919p,6304p,63040 p
63.5,Servicios de gestión y logística para el transporte de mercaderías,,,
63.50,Servicios de gestión y logística para el transporte de mercaderías,,,
63.500,Servicios de gestión y logística para el transporte de mercaderías,71919p,6309,63090
"","(Incluye las actividades de los agentes aduaneros, actividades de empresas empaquetadoras, etc.)",,,
64,Servicios de correos y telecomunicaciones,,64,64
641,Servicios de correos,,,
641.0,Servicios de correos,,,
641.00,Servicios de correos,72001p,6411,64100
"",,71919p,6412,
642,Servicios de  telecomunicaciones,,,
6420,Servicios de telecomunicaciones,,,
6420.1,Servicios de transmisión de radio y televisión,72002p,6420p,64200 p
"",,94131p,,
"",,94132p,,
"",,94139p,,
6420.2,"Servicios de comunicación por medio de teléfono, telégrafo y telex",72001p,6420p,64200 p
"",,72002p,,
"",,72003p,,
6420.9,"Servicios de transmisión n.c.p. de sonido, imágenes, datos u otra información",72003p,6420p,64200 p
J,INTERMEDIACION  FINANCIERA Y OTROS SERVICIOS FINANCIEROS,8 p,J,J
65,"INTERMEDIACION FINANCIERA Y OTROS SERVICIOSFINANCIEROS EXCEPTO LOSDE SEGURO YDE ADMINISTRACION DE FONDOS DE JUBILACIONES Y PENSIONES",,65,65
651,Intermediación monetaria y financiera de la banca central,,,
6511,Servicios de la banca central,,,
6511.0,Servicios de la banca central,81010p,6511,65110
"",(Incluye las actividades del Banco Central de la República Argentina),,,
65.2,Intermediación monetaria y financiera  de las entidades financieras bancarias y no bancarias,,,
65.21,Servicios de las entidades financieras bancarias,,,
"","(Incluyebancospúblicosnacionales,provincialesymunicipales,bancosprivadosnacionalesyextranjeros, sean sociedades anónimas o cooperativos y   Cajas de ahorro)",,,
65.211,Servicios de la banca mayorista,81010p,6519p,65191 p
"",,,6591p,
65.212,Servicios de la banca de inversión,81010p,6519p,65191 p
"",,,6591p,
65.213,Servicios de la banca minorista,81010p,6519p,65191 p
"",,,6591p,
65.22,Servicios de las entidades financieras no bancarias,,,
65.220,Servicios de las entidades financieras no bancarias,81020,6519p,65192
"",,,6591p,
659,Servicios financieros excepto los de la banca central y las entidades financieras,,,
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
659.8,Servicios de crédito n.c.p.,,,
"","(Incluye el otorgamiento de préstamos por entidades que no reciben depósitos y que están fuera delsistema bancario, y cuyo destino es financiar otras actividades económicas, el consumo, la viviendau otros bienes)",,,
659.81,Actividades de crédito para financiar otras actividades económicas,81030p,6592p,65900p
659.89,Servicios de crédito n.c.p.,81030p,6592p,65900p
6599,Servicios financieros n.c.p.,,,
"","(Incluye actividades de inversión enfondos comunes de inversión,la actividad de las sociedades deinversión inmobiliarias y sociedades de cartera,arrendamiento financieroo leasing,securitización,etc.)",,,
"",(No incluye actividades financieras relacionadas con el otorgamiento de créditos -clase  659.8-),,,
6599.1,"Servicios de agentes de mercado abierto ""puros""",81030p,6599p,67191
"",,,,67192p
6599.2,Servicios de entidades de tarjeta de compra y/o crédito,81030p,6599p,65900p
6599.9,Servicios de financiación y actividades financieras n.c.p.,81030p,6599p,65900p
66,SERVICIOS DE SEGUROS Y DE ADMINISTRACIÓN DE FONDOS DE JUBILACIONES Y PENSIONES,,66,66
66.1,Servicios de seguros,,,
66.11,Servicios de seguros personales,,,
66.111,Servicios de seguros de salud,82001p,6601p,662
"",(Incluye medicina prepaga),,,
66.112,Servicios de seguros de vida,82001p,6601p,66110p
"","(Incluye los seguros de vida, retiro y sepelio)",,,66120p
"",,,,66130p
"",,,,66140p
66.113,Servicios de seguros a las personas excepto los de salud y de vida,82001p,6603p,66110p
"",(Incluye seguro de accidentes y otros seguros personales),,,66120p
"",,,,66130p
"",,,,66140p
66.12,Servicios de seguros patrimoniales,,,
66.121,Servicios de aseguradoras de riesgo de trabajo (ART),-,6603p,-
66.122,Servicios de seguros patrimoniales excepto los de las aseguradoras de riesgo de trabajo,82001p,6603p,66110p
"",,,,66120p
"",,,,66130p
"",,,,66140p
66.13,Reaseguros,,,
66.130,Reaseguros,82001p,6601 p,66110p
"",,,,66120p
"",,,,66130p
"",,,,66140p
"",,,6603p,
66.2,Administración de fondos de jubilaciones y pensiones (AFJP),,,
66.20,Administración de fondos de jubilaciones y pensiones (AFJP),,,
66.200,Administración de fondos de jubilaciones y pensiones (AFJP),-,6602,-
67,SERVICIOS AUXILIARES A LA ACTIVIDAD FINANCIERA,,67,67
671,"Servicios auxiliares a la actividad financiera, excepto a los servicios de seguros y de administración defondos de jubilaciones y pensiones",,,
6711,Servicios de administración de mercados financieros,,,
6711.1,Servicios de mercados y cajas de valores,81030p,6711p,67111
6711.2,Servicios de mercados a término,81030p,6711p,67112
6711.3,Servicios de bolsas de Comercio,81030p,6711p,67113
6712,Servicios bursátiles de mediación o por cuenta de terceros,,,
"","(Incluye la actividad de agentes y sociedades de bolsa. Las actividades por cuenta propia van en laclase 6599)",,,
6712.0,Servicios bursátiles de mediación o por cuenta de terceros,81030p,6712,67120
6719,"Serviciosauxiliaresalaactividadfinancieran.c.p.,exceptoalosserviciosdesegurosydeadministración de fondos de jubilaciones y pensiones",,,
6719.1,Servicios de casas y agencias de cambio,81030p,6719p,-
6719.2,Servicios de sociedades calificadoras de riesgos,81030p,6719p,67193 p
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
6719.9,"Serviciosauxiliaresalaintermediaciónfinancieran.c.p.,exceptoalosserviciosdesegurosydeadministración de fondos de jubilaciones y pensiones",81030p,6719p,67193 p
672,"Serviciosauxiliaresalosserviciosdesegurosydeadministracióndefondosdejubilacionesypensiones",,,
672.1,Servicios auxiliares a los servicios de seguros,,,
672.11,Servicios de productores y asesores de seguros,82002,6720p,67200 p
672.19,Servicios auxiliares a los servicios de seguros n.c.p,82001p,6720p,67200p
672.2,Servicios auxiliares a la administración de fondos de jubilaciones y pensiones,,,
672.20,Servicios auxiliares a la administración de fondos de jubilaciones y pensiones,-,6720p,67200 p
K,"SERVICIOS INMOBILIARIOS , EMPRESARIALES Y DE ALQUILER",8 p,K,K
70,SERVICIOS INMOBILIARIOS,,70,70
701,"Servicios inmobiliarios realizados por cuenta propia, con bienes propios o arrendados",,,
7010,"Servicios inmobiliarios realizados por cuenta propia, con bienes propios o arrendados",,,
7010.1,"Servicios de alquiler y explotación de inmuebles para fiestas, convenciones y otros eventos similares",83100p,7010p,70000 p
7010.9,"Servicios inmobiliarios realizados por cuenta propia, con bienes propios o arrendados n.c.p.",83100p,7010p,70000p
702,Servicios inmobiliarios realizados a cambio de un retribución o por contrata,,,
7020,Servicios inmobiliarios realizados a cambio de un retribución o por contrata,,,
7020.0,Servicios inmobiliarios realizados a cambio de una retribución o por contrata,83100p,7020,70000 p
"","(Incluyecompra,venta,alquiler,remate,tasación,administracióndebienes,etc.,realizadasacambio de una retribución o por contrata, y la actividad de administradores, martilleros, rematadores,comisionistas, etc.)",,,
71,"ALQUILER DE EQUIPO DE TRANSPORTE, MAQUINARIAS Y EQUIPOS SIN OPERARIOS; ALQUILER DEEFECTOS PERSONALES Y ENSERES DOMESTICOS",,71,71
711,Alquiler de equipo de transporte,,,
7111,"Alquiler de equipo de transporte para vía terrestre, sin operarios",,,
7111.0,"Alquiler de equipo de transporte para vía terrestre, sin operarios",71162,7111,71100p
7112,"Alquiler de equipo de transporte para vía acuática, sin operarios ni tripulación",,,
7112.0,"Alquiler de equipo de transporte para vía acuática, sin operarios ni tripulación",71239p,7112,71100p
7113,"Alquiler de equipo de transporte para vía aérea, sin operarios ni tripulación",,,
7113.0,"Alquiler de equipo de transporte para vía aérea, sin operarios ni tripulación",71320p,7113,71100p
712,Alquiler de maquinaria y equipo n.c.p.,,,
7121,"Alquiler de maquinaria y equipo agropecuario, sin operarios",,,
7121.0,"Alquiler de maquinaria y equipo agropecuario, sin operarios",83301,7121,71200p
7122,"Alquiler de maquinaria y equipo de construcción e ingeniería civil, sin operarios",,,
7122.0,"Alquiler de maquinaria y equipo de construcción e ingeniería civil, sin operarios",83303p,7122,71200p
"","(Incluye el alquiler de andamios, sin montaje ni desmantelamiento)",,,
7123,"Alquiler de maquinaria y equipo de oficina, incluso computadoras",,,
7123.0,"Alquiler de maquinaria y equipo de oficina, incluso computadoras",83304,7123,71200p
"",,83305,,
"",,83306p,,
7129,"Alquiler de maquinaria y equipo n.c.p., sin personal",,,
7129.0,"Alquiler de maquinaria y equipo n.c.p., sin personal",83302,7129,71200p
"",,83303p,,
"",,83306p,,
"",,83309,,
"",,95203,,
713,Alquiler de efectos personales y enseres domésticos n.c.p.,,,
7130,Alquiler de efectos personales y enseres domésticos n.c.p.,,,
7130.0,Alquiler de efectos personales y enseres domésticos n.c.p.,94121p,7130,71300
"",,94142p,,
"",,94905p,,
"",,95401,,
"",,95402,,
72,SERVICIOS INFORMATICOS Y ACTIVIDADES CONEXAS,,72,72
721,Servicios de consultores en equipo de informática,,,
"CódigoClaNAE-97",Descripción de la actividad del ClaNAE-97,"CódigoCIIU-2","CódigoCIIU-3","CódigoCLACNE94"
7210,Servicios de consultores en equipo de informática,,,
7210.0,Servicios de consultores en equipo de informática,83230p,7210,72000p
722,Servicios de consultores en informática y suministros de programas de informática,,,
7220,Servicios de consultores en informática y suministros de programas de informática,,,
7220.0,Servicios de consultores en informática y suministros de programas de informática,83230p,7220,72000 p
723,Procesamiento de datos,,,
7230,Procesamiento de datos,,,
7230.0,Procesamiento de datos,83230p,7230,72000p
724,Servicios relacionados con base de datos,,,
7240,Servicios relacionados con base de datos,,,
7240.0,Servicios relacionados con base de datos,83230p,7240,72000p
725,"Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática",,,
7250,"Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática",,,
7250.0,"Mantenimiento y reparación de maquinaria de oficina, contabilidad e informática",83230p,7250,72000p
"",,95192p,,
729,Actividades de informática n.c.p.,,,
7290,Actividades de informática n.c.p.,,,
7290.0,Actividades de informática n.c.p.,83230p,7290,72000p
73,INVESTIGACIÓN Y DESARROLLO,,73,73
731,"Investigaciónydesarrolloexperimentalenelcampodelaingeniería,ydelascienciasexactasynaturales",,,
731.1,Investigación y desarrollo experimental en el campo de la ingeniería y la tecnología,,,
731.10,Investigación  y desarrollo experimental en el campo de la ingeniería y la tecnología,93200p,7310p,73000p
731.2,Investigación  y desarrollo experimental en el campo de las ciencias médicas,,,
731.20,Investigación  y desarrollo experimental en el campo de las ciencias médicas,93200p,7310p,73000p
731.3,Investigación  y desarrollo experimental en el campo de las ciencias agropecuarias,,,
731.30,Investigación  y desarrollo experimental en el campo de las ciencias agropecuarias,93200p,7310p,73000p
731.9,Investigación  y desarrollo experimental en el campo de las  ciencias exactas y naturales n.c.p.,,,
731.90,Investigación y desarrollo experimental en el campo de las  ciencias exactas y naturales n.c.p.,93200p,7310p,73000p
