CLANAE04 ID,CLANAE04 label,CLANAE10 ID,CLANAE10 label
67220,Servicios auxiliares a la administración de fondos de jubilaciones y pensiones,66209,Servicios auxiliares a los servicios de seguros n.c.p.
70101,"Servicios de alquiler y explotación de inmuebles para fiestas, convenciones y otros eventos similares ",68101,"Servicios de alquiler y explotación de inmuebles para fiestas, convenciones y otros eventos similares "
70102,Servicios de alquiler de consultorios médicos,68102,Servicios de alquiler de consultorios médicos
70109,"Servicios inmobiliarios realizados por cuenta propia, con bienes propios o arrendados n.c.p.",42909,Construcción de obras de ingeniería civil n.c.p.
70109,"Servicios inmobiliarios realizados por cuenta propia, con bienes propios o arrendados n.c.p.",68109,"Servicios inmobiliarios realizados por cuenta propia, con bienes propios o arrendados n.c.p."
70201,Servicios de administración de consorcios de edificios,68201,Servicios de administración de consorcios de edificios
70209,Servicios inmobiliarios realizados a cambio de una retribución o por contrata n.c.p.,68209,Servicios inmobiliarios realizados a cambio de una retribución o por contrata n.c.p.
70209,Servicios inmobiliarios realizados a cambio de una retribución o por contrata n.c.p.,81100,Servicio combinado de apoyo a edificios
71111,"Alquiler de autos, sin conductor",77111,Alquiler de automóviles sin conductor
71112,Alquiler de volquetes,77309,"Alquiler de maquinaria y equipo n.c.p., sin personal"
71119,"Alquiler de equipo de transporte para vía terrestre, sin operarios n.c.p.",77119,Alquier de vehículos automotores n.c.p. sin conductor ni operarios
71119,"Alquiler de equipo de transporte para vía terrestre, sin operarios n.c.p.",77129,Alquiler de equipo de transporte n.c.p. sin conductor ni operarios
71120,"Alquiler de equipo de transporte para vía acuática, sin operarios ni tripulación ",77121,"Alquiler de equipo de transporte para vía acuática, sin operarios ni tripulación "
71130,"Alquiler de equipo de transporte para vía aérea, sin operarios ni tripulación",77122,"Alquiler de equipo de transporte para vía aérea, sin operarios ni tripulación"
71210,"Alquiler de maquinaria y equipo agropecuario, sin operarios",77301,"Alquiler de maquinaria y equipo agropecuario y forestal, sin operarios"
71220,"Alquiler de maquinaria y equipo de construcción e ingeniería civil, sin operarios",77303,"Alquiler de maquinaria y equipo de construcción e ingeniería civil, sin operarios"
71230,"Alquiler de maquinaria y equipo de oficina, incluso computadoras",77304,"Alquiler de maquinaria y equipo de oficina, incluso computadoras"
71290,"Alquiler de maquinaria y equipo n.c.p., sin personal",77302,"Alquiler de maquinaria y equipo para la minería, sin operarios"
71290,"Alquiler de maquinaria y equipo n.c.p., sin personal",77309,"Alquiler de maquinaria y equipo n.c.p., sin personal"
71301,Alquiler de videos y videojuegos: videoclubes,77201,Alquiler de videos y videojuegos
71309,Alquiler de efectos personales y enseres domésticos n.c.p.,77209,Alquiler de efectos personales y enseres domésticos n.c.p.
72100,Servicios de consultores en equipo de informática ,62020,Servicios de consultores en equipo de informática
72100,Servicios de consultores en equipo de informática ,62030,Servicios de consultores en tecnología de la información
72200,Servicios de consultores en informática y suministros de programas de informática,62010,Servicios de consultores en informática y suministros de programas de informática
72300,Procesamiento de datos ,63111,Procesamiento de datos
72300,Procesamiento de datos ,63112,Hospedaje de datos
72400,Servicios relacionados con bases de datos ,58110,"Edición de libros, folletos y otras publicaciones"
72400,Servicios relacionados con bases de datos ,58120,Edición de directorios y listas de correos
72400,Servicios relacionados con bases de datos ,58130,"Edición de periódicos, revistas y publicaciones periódicas"
72400,Servicios relacionados con bases de datos ,58190,Edición n.c.p.
72400,Servicios relacionados con bases de datos ,59200,Servicios de grabación de sonido y edición de música
72400,Servicios relacionados con bases de datos ,63120,Portales web
72900,Actividades de informática n.c.p.,62090,Servicios de informática n.c.p.
73110,Investigación  y desarrollo experimental en el campo de la ingeniería y la tecnología,72101,Investigación  y desarrollo experimental en el campo de la ingeniería y la tecnología
73120,Investigación  y desarrollo experimental en el campo de las ciencias médicas,72102,Investigación  y desarrollo experimental en el campo de las ciencias médicas
73130,Investigación  y desarrollo experimental en el campo de las ciencias agropecuarias,72103,Investigación  y desarrollo experimental en el campo de las ciencias agropecuarias
73190,Investigación y desarrollo experimental en el campo de las  ciencias exactas y naturales n.c.p.,72109,Investigación y desarrollo experimental en el campo de las  ciencias exactas y naturales n.c.p.
73210,Investigación  y desarrollo experimental en el campo de las ciencias sociales,72201,Investigación  y desarrollo experimental en el campo de las ciencias sociales
73220,Investigación  y desarrollo experimental en el campo de las ciencias humanas,72202,Investigación  y desarrollo experimental en el campo de las ciencias humanas
74110,Servicios jurídicos ,69100,Servicios jurídicos 
74120,"Servicios de contabilidad y teneduría de libros, auditoría y asesoría fiscal",69200,"Servicios de contabilidad, auditoría y asesoría fiscal"
74130,"Estudio de mercado, realización de encuestas de opinión pública",73200,"Estudio de mercado, realización de encuestas de opinión pública"
74140,"Servicios de asesoramiento, dirección y gestión empresarial",70100,Oficinas centrales
74140,"Servicios de asesoramiento, dirección y gestión empresarial",74900,"Actividades profesionales, científicas y técnicas n.c.p."
74140,"Servicios de asesoramiento, dirección y gestión empresarial",85500,Servicios de apoyo a la educación
74150,Servicios de gerenciamiento de empresas e instituciones de salud; servicios de auditoría y medicina legal; servicio de asesoramiento farmacéutico,70201,Servicios de gerenciamiento de empresas e instituciones de salud; servicios de auditoría y medicina legal; servicio de asesoramiento farmacéutico
74190,Asesoramiento empresarial n.c.p.,70209,"Servicios de asesoramiento, dirección y gestión empresarial n.c.p."
74210,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,09100,Servicios de apoyo para la extracción de petróleo y gas natural
74210,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,09900,Servicios de apoyo para la minería; excepto para la extracción de petróleo y gas natural
74210,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,71100,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico
74210,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,74100,Servicios de diseño especializado
74210,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,74100,Servicios de diseño especializado
74210,Servicios de arquitectura e ingeniería y servicios conexos de asesoramiento técnico,74900,"Actividades profesionales, científicas y técnicas n.c.p."
74220,Ensayos y análisis técnicos,71200,Ensayos y análisis técnicos
74300,Servicios de publicidad,73100,Servicios de publicidad
74910,Obtención y dotación de personal,78000,Obtención y dotación de personal
74921,Servicios de transporte de caudales y objetos de valor,80101,Servicios de transporte de caudales y objetos de valor
74929,Servicios de investigación y seguridad n.c.p.,80102,Servicios de sistemas de seguridad
74929,Servicios de investigación y seguridad n.c.p.,80109,Servicios de seguridad e investigación n.c.p.
74929,Servicios de investigación y seguridad n.c.p.,74900,"Actividades profesionales, científicas y técnicas n.c.p."
74931,Servicios de jardinería y mantenimiento de espacios verdes,81300,Servicios de jardinería y mantenimiento de espacios verdes
74939,Servicios de limpieza y mantenimiento de edificios n.c.p.,81201,Servicios de limpieza general de edificios
74939,Servicios de limpieza y mantenimiento de edificios n.c.p.,81202,Servicios de desinfección y exterminio de plagas en el ámbito urbano
74939,Servicios de limpieza y mantenimiento de edificios n.c.p.,81209,Servicios de limpieza n.c.p.
74940,Servicios de fotografía ,74200,Servicios de fotografía 
74950,Servicios de envase y empaque ,82920,Servicios de envase y empaque 
74960,"Servicios de impresión heliográfica, fotocopia y otras formas de reproducciones ",82190,"Servicios de fotocopiado, preparación de documentos y otros servicios de apoyo de oficina"
74991,Servicios de diseño especializado,74100,Servicios de diseño especializado
74992,Servicios de gestión administrativa; consignaciones y gestión de trámites,74900,"Actividades profesionales, científicas y técnicas n.c.p."
74993,Servicios de call center,82200,Servicios de call center
74999,Servicios empresariales n.c.p.,74900,"Actividades profesionales, científicas y técnicas n.c.p."
74999,Servicios empresariales n.c.p.,82300,"Servicios de organización de convenciones y exposiciones comerciales, excepto culturales y deportivos"
74999,Servicios empresariales n.c.p.,82910,Servicios de agencias de cobro y calificación crediticia
74999,Servicios empresariales n.c.p.,85500,Servicios de apoyo a la educación
75110,Servicios generales de la Administración Pública,84110,Servicios generales de la Administración Pública
75120,"Servicios para la regulación de las actividades sanitarias, educativas, culturales, y restantes servicios sociales, excepto seguridad social obligatoria ",84120,"Servicios para la regulación de las actividades sanitarias, educativas, culturales, y restantes servicios sociales, excepto seguridad social obligatoria "
75130,Servicios para la regulación de la actividad económica,84130,Servicios para la regulación de la actividad económica
75190,Servicios auxiliares para los servicios generales de la Administración Pública,84190,Servicios auxiliares para los servicios generales de la Administración Pública
75210,Servicios de Asuntos exteriores,84210,Servicios de asuntos exteriores
75210,Servicios de Asuntos exteriores,88099,Servicios sociales sin alojamiento n.c.p.
75220,Servicios de Defensa,84220,Servicios de defensa
75230,Servicios de Justicia,84240,Servicios de justicia
75240,Servicios para el orden público y la seguridad,84230,Servicios para el orden público y la seguridad
75240,Servicios para el orden público y la seguridad,71200,Ensayos y análisis técnicos
75250,Servicios de protección civil,84250,Servicios de protección civil
77000,Servicios de la seguridad social obligatoria (obras sociales),84300,"Servicios de la seguridad social obligatoria, excepto obras sociales"
77000,Servicios de la seguridad social obligatoria (obras sociales),65131,Obras Sociales
80101,Guarderías y jardines maternales,85101,Guarderías y jardines maternales
80102,"Enseñanza inicial, jardín de infantes y primaria",85102,"Enseñanza inicial, jardín de infantes y primaria"
80210,Enseñanza secundaria de formación general,85210,Enseñanza secundaria de formación general
80220,Enseñanza secundaria de formación técnica y profesional,85220,Enseñanza secundaria de formación técnica y profesional
80310,Enseñanza  terciaria,85310,Enseñanza terciaria
80320,Enseñanza universitaria excepto formación de postgrados,85320,"Enseñanza universitaria, excepto formación de posgrado"
80330,Formación de posgrado,85330,Formación de posgrado
80901,"Enseñanza de gimnasia, deportes y actividades físicas",85495,"Enseñanza de gimnasia, deportes y actividades físicas"
80902,Enseñanza de idiomas,85491,Enseñanza de idiomas
80903,Enseñanza de cursos relacionados con informática,85492,Enseñanza de cursos relacionados con informática
80904,"Enseñanza para adultos, excepto discapacitados",85493,"Enseñanza para adultos, excepto discapacitados"
80905,Enseñanza especial y para discapacitados ,85494,Enseñanza especial y para discapacitados 
80909,Servicios de enseñanza n.c.p.,85496,Enseñanza artística
80909,Servicios de enseñanza n.c.p.,85499,Servicios de enseñanza n.c.p.
81000,Servicios para la educación,85500,Servicios de apoyo a la educación
85111,Servicios de internación excepto instituciones ralacionadas con la salud mental,86101,"Servicios de internación, excepto instituciones relacionadas con la salud mental"
85112,Servicios de internación en instituciones relacionadas con la salud mental,86102,Servicios de internación en instituciones relacionadas con la salud mental
85121,"Servicios de consulta médica, excepto la relacionada con la salud mental",86211,Servicios de consulta médica
85122,Servicios de proveedores de atención médica domiciliaria ,86212,Servicios de proveedores de atención médica domiciliaria 
85123,"Servicios de atención médica en dispensarios, salitas, vacunatorios y otros locales de atención primaria de la salud",86213,"Servicios de atención médica en dispensarios, salitas, vacunatorios y otros locales de atención primaria de la salud"
85124,Servicios de consulta relacionada con la salud mental,86211,Servicios de consulta médica
85130,Servicios odontológicos,86220,Servicios odontológicos
85141,Servicios de prácticas de diagnósticos en laboratorios,86311,Servicios de prácticas de diagnóstico en laboratorios
85149,Servicios de prácticas de diagnósticos n.c.p.,86312,Servicios de prácticas de diagnóstico por imagen
85149,Servicios de prácticas de diagnósticos n.c.p.,86319,Servicios de prácticas de diagnóstico n.c.p.
85151,Servicios de diálisis,86320,Servicios de tratamiento
85152,"Servicios de tratamiento traumatológico, ortopédico, fisiátrico y otras prácticas de rehabilitación física",86320,Servicios de tratamiento
85152,"Servicios de tratamiento traumatológico, ortopédico, fisiátrico y otras prácticas de rehabilitación física",86901,Servicios de rehabilitación física
85159,Servicios de consulta y tratamiento n.c.p.,86320,Servicios de tratamiento
85160,"Servicio médico integrado de consulta, diagnóstico y tratamiento",86330,"Servicio médico integrado de consulta, diagnóstico y tratamiento"
85170,Servicios de emergencias y traslados,86400,Servicios de emergencias y traslados
85190,Servicios relacionados con la salud humana n.c.p.,86909,Servicios relacionados con la salud humana n.c.p.
85190,Servicios relacionados con la salud humana n.c.p.,87010,"Servicios de atención a personas con problemas de salud mental o de adicciones, con alojamiento"
85190,Servicios relacionados con la salud humana n.c.p.,87021,Servicios de atención a ancianos con alojamiento
85190,Servicios relacionados con la salud humana n.c.p.,87022,Servicios de atención a personas minusválidas con alojamiento
85190,Servicios relacionados con la salud humana n.c.p.,87091,Servicios de atención a niños y adolescentes carenciados con alojamiento
85190,Servicios relacionados con la salud humana n.c.p.,87092,Servicios de atención a mujeres con alojamiento
85190,Servicios relacionados con la salud humana n.c.p.,87099,Servicios sociales con alojamiento n.c.p.
85200,Servicios veterinarios,75000,Servicios veterinarios
85311,Servicios de atención a ancianos con alojamiento,87021,Servicios de atención a ancianos con alojamiento
85312,Servicios de atención a personas minusválidas con alojamiento,87010,"Servicios de atención a personas con problemas de salud mental o de adicciones, con alojamiento"
85313,Servicios de atención a niños y adolescentes carenciados con alojamiento,87091,Servicios de atención a niños y adolescentes carenciados con alojamiento
85314,Servicios de atención a mujeres con alojamiento,87092,Servicios de atención a mujeres con alojamiento
85315,Servicios de atención con alojamiento a inundados y afectados por catástrofes,87099,Servicios sociales con alojamiento n.c.p.
85316,Servicios de atención con alojamiento a personas afectadas por adicciones,87010,"Servicios de atención a personas con problemas de salud mental o de adicciones, con alojamiento"
85318,Servicios sociales con alojamiento y con servicio de enfermería n.c.p.,87099,Servicios sociales con alojamiento n.c.p.
85319,Servicios sociales con alojamiento n.c.p.,87099,Servicios sociales con alojamiento n.c.p.
85321,Servicios de comedores comunitarios y similares,88091,Servicios de comedores comunitarios y similares
85322,Servicios de prevención y asistencia a adicciones,88092,Servicios de prevención y asistencia a adicciones sin alojamiento
85323,Servicios de atención sin alojamiento a niños y adolescentes carenciados o en situación de riesgo,88093,"Servicios de atención a niños y adolescentes carenciados o en situación de riesgo, sin alojamiento"
85329,Servicios sociales sin alojamiento n.c.p.,88010,Servicios sociales para ancianos y minusválidos sin alojamiento
85329,Servicios sociales sin alojamiento n.c.p.,88099,Servicios sociales sin alojamiento n.c.p.
90001,"Recolección, reducción y eliminación de desperdicios",38110,"Recolección, transporte, tratamiento y disposición final de residuos no peligrosos"
90001,"Recolección, reducción y eliminación de desperdicios",38120,"Recolección, transporte, tratamiento y disposición final de residuos peligrosos"
90002,"Servicios de depuración de aguas residuales, alcantarillado y cloacas",37000,"Servicios de depuración de aguas residuales, alcantarillado y cloacas"
90009,Servicios de saneamiento público n.c.p.,39000,Descontaminación y otros servicios de gestión de residuos
90009,Servicios de saneamiento público n.c.p.,81209,Servicios de limpieza n.c.p.
91111,Servicios de organizaciones empresariales y de empleadores relacionados con la salud,94110,Servicios de organizaciones empresariales y de empleadores
91112,"Servicios de organizaciones empresariales y de empleadores relacionados con la producción manufacturera, el comercio y los servicios públicos",94110,Servicios de organizaciones empresariales y de empleadores
91113,"Servicios de organizaciones empresariales y de empleadores relacionados con la industria de la construcción, la ingeniería y la arquitectura",94110,Servicios de organizaciones empresariales y de empleadores
91114,Servicios de organizaciones empresariales y de empleadores relacionados con el turismo,94110,Servicios de organizaciones empresariales y de empleadores
91115,Servicios de organizaciones empresariales y de empleadores relacionados con el transporte; carga y descarga; almacenamiento,94110,Servicios de organizaciones empresariales y de empleadores
91116,Servicios de organizaciones empresariales y de empleadores relacionados con los sectores de producción primaria,94110,Servicios de organizaciones empresariales y de empleadores
91117,Servicios de organizaciones empresariales y de empleadores relacionados con la educación y la cultura,94110,Servicios de organizaciones empresariales y de empleadores
91119,Servicios de organizaciones empresariales y de empleadores n.c.p.,94110,Servicios de organizaciones empresariales y de empleadores
91121,Servicios de organizaciones profesionales relacionadas con la salud,94120,Servicios de organizaciones profesionales
91122,Servicios de organizaciones profesionales relacionadas con la educación y la cultura,94120,Servicios de organizaciones profesionales
91123,Servicios de organizaciones profesionales relacionadas con actividades deportivas,94120,Servicios de organizaciones profesionales
91124,"Servicios de organizaciones profesionales relacionadas con actividades legales, jurídicas y de justicia",94120,Servicios de organizaciones profesionales
91125,Servicios de organizaciones profesionales relacionadas con la seguridad y la defensa,94120,Servicios de organizaciones profesionales
91126,Servicios de organizaciones profesionales relacionadas con el turismo,94120,Servicios de organizaciones profesionales
91127,"Servicios de organizaciones profesionales relacionadas con la industria de la construcción, la ingeniería y la arquitectura",94120,Servicios de organizaciones profesionales
91129,Servicios de organizaciones profesionales n.c.p,94120,Servicios de organizaciones profesionales
91201,Servicios de sindicatos relacionados con el personal de la salud,94200,Servicios de sindicatos
91202,Servicios de sindicatos relacionados con el personal de la educación y la cultura,94200,Servicios de sindicatos
91203,"Servicios de sindicatos relacionados con el personal de la construcción, la ingeniería y la arquitectura",94200,Servicios de sindicatos
91204,"Servicios de sindicatos relacionados con el personal de la producción manufacturera, el comercio y los servicios públicos",94200,Servicios de sindicatos
91205,Servicios de sindicatos relacionados con el personal de los sectores de producción primaria,94200,Servicios de sindicatos
91206,"Servicios de sindicatos relacionados con el personal de transporte, carga y descarga, almacenamiento",94200,Servicios de sindicatos
91207,"Servicios de sindicatos relacionados con el personal del Estado nacional, provincial y local",94200,Servicios de sindicatos
91208,Servicios de sindicatos relacionados con el personal de turismo,94200,Servicios de sindicatos
91209,Servicios de sindicatos n.c.p.,94200,Servicios de sindicatos
91910,Servicios de organizaciones religiosas,94910,Servicios de organizaciones religiosas
91920,Servicios de organizaciones políticas,94920,Servicios de organizaciones políticas
91991,Servicios de consorcios de edificios,94992,Servicios de consorcios de edificios
91992,Servicios de mutuales,94991,"Servicios de mutuales, excepto mutuales de salud y financieras"
91993,Servicios de asociaciones relacionadas con la educación,94999,Servicios de asociaciones n.c.p.
91994,"Servicios de asociaciones relacionadas con la salud, excepto mutuales",94999,Servicios de asociaciones n.c.p.
91995,Servicios de asociaciones deportivas y otras actividades físicas,94999,Servicios de asociaciones n.c.p.
91996,Servicios de asociaciones de jubilados y pensionados,94999,Servicios de asociaciones n.c.p.
91999,Servicios de asociaciones n.c.p.,94993,Servicios de cooperativas cuando realizan varias actividades
91999,Servicios de asociaciones n.c.p.,94999,Servicios de asociaciones n.c.p.
92111,Producción de filmes y videocintas,59111,Producción filmes y videocintas
92111,Producción de filmes y videocintas,59112,Postproducción de filmes y videocintas
92112,Distribución de filmes y videocintas,59120,Distribución de filmes y videocintas
92120,Exhibición de filmes y videocintas,59130,Exhibición de filmes y videocintas
92130,Servicios de radio y televisión ,60100,Emisión y retransmisión de radio
92130,Servicios de radio y televisión ,60232,Producción de programas de televisión
92141,Producción de espectáculos teatrales y musicales,90001,Producción de espectáculos teatrales y musicales
92142,"Composición y representación de obras teatrales, musicales y artísticas",90002,"Composición y representación de obras teatrales, musicales y artísticas"
92143,Servicios conexos a la producción de espectáculos teatrales y musicales ,59200,Servicios de grabación de sonido y edición de música
92143,Servicios conexos a la producción de espectáculos teatrales y musicales ,78000,Obtención y dotación de personal
92143,Servicios conexos a la producción de espectáculos teatrales y musicales ,90003,Servicios conexos a la producción de espectáculos teatrales y musicales 
92143,Servicios conexos a la producción de espectáculos teatrales y musicales ,90004,Servicios de agencias de venta de entradas
92143,Servicios conexos a la producción de espectáculos teatrales y musicales ,90009,Servicios de espectáculos artísticos n.c.p.
92191,"Servicios de salones de baile, discotecas y similares",85496,Enseñanza artística
92191,"Servicios de salones de baile, discotecas y similares",93903,"Servicios de salones de baile, discotecas y similares"
92199,Servicios de espectáculos artísticos y de diversión  n.c.p.,90.009,Servicios de espectáculos artísticos n.c.p.
92199,Servicios de espectáculos artísticos y de diversión  n.c.p.,93901,Servicios de parques de diversiones y parques temáticos
92199,Servicios de espectáculos artísticos y de diversión  n.c.p.,93909,Servicios de entretenimiento n.c.p.
92200,Servicios de agencias de noticias y servicios de información ,63910,Agencias de noticias
92310,Servicios de bibliotecas y archivos,91010,Servicios de bibliotecas y archivos
92320,Servicios de museos y preservación de lugares y edificios históricos,91020,Servicios de museos y preservación de lugares y edificios históricos
92330,"Servicios de jardines botánicos, zoológicos y de parques nacionales",91030,"Servicios de jardines botánicos, zoológicos y de parques nacionales"
92390,Servicios culturales n.c.p. ,91090,Servicios culturales n.c.p.
92411,"Servicios de organización , dirección  y gestión de prácticas deportivas y explotación de las instalaciones",93101,"Servicios de organización, dirección y gestión de prácticas deportivas en clubes"
92411,"Servicios de organización , dirección  y gestión de prácticas deportivas y explotación de las instalaciones",93102,"Explotación de instalaciones deportivas, excepto clubes"
92412,Promoción y producción de espectáculos deportivos,93103,Promoción y producción de espectáculos deportivos
92413,"Servicios prestados por profesionales y técnicos, para la realización de prácticas deportivas",93104,"Servicios prestados por profesionales y técnicos, para la realización de prácticas deportivas"
92413,"Servicios prestados por profesionales y técnicos, para la realización de prácticas deportivas",85495,"Enseñanza de gimnasia, deportes y actividades físicas"
92413,"Servicios prestados por profesionales y técnicos, para la realización de prácticas deportivas",93104,"Servicios prestados por profesionales y técnicos, para la realización de prácticas deportivas"
92413,"Servicios prestados por profesionales y técnicos, para la realización de prácticas deportivas",93105,Servicios de acondicionamiento físico
92413,"Servicios prestados por profesionales y técnicos, para la realización de prácticas deportivas",93109,Servicios para la práctica deportiva n.c.p.
92413,"Servicios prestados por profesionales y técnicos, para la realización de prácticas deportivas",93909,Servicios de entretenimiento n.c.p.
92491,Servicios de esparcimiento relacionadas con juegos de azar y apuestas  ,92000,Servicios relacionados con juegos de azar y apuestas  
92492,Servicios de salones de juegos ,93902,Servicios de salones de juegos 
92499,Servicios de entretenimiento n.c.p.,93909,Servicios de entretenimiento n.c.p.
93010,"Lavado y limpieza de artículos de tela, cuero y/o de piel, incluso la limpieza en seco",96010,"Lavado y limpieza de artículos de tela, cuero y/o de piel, incluso la limpieza en seco"
93020,Servicios de peluquería y  tratamientos de belleza,96020,Servicios de peluquería y tratamiento de belleza
93030,Pompas fúnebres y servicios conexos,96030,Pompas fúnebres y servicios conexos
93091,Servicios para el mantenimiento físico-corporal,96091,"Servicios de centros de estética, spa y similares"
93099,Servicios n.c.p.,96099,Servicios personales n.c.p.
95000,Servicios de hogares privados que contratan servicio doméstico,97000,Servicios de hogares privados que contratan servicio doméstico
99000,Servicios de organizaciones y órganos extraterritoriales,99000,Servicios de organizaciones y órganos extraterritoriales
